iter,loss,rmse
970,1.1804,0.7192
971,1.1804,0.7140
972,1.1803,0.7138
973,1.1802,0.7185
974,1.1802,0.7190
975,1.1801,0.7150
976,1.1801,0.7142
977,1.1800,0.7183
978,1.1799,0.7220
979,1.1799,0.7188
980,1.1798,0.7275
981,1.1798,0.7195
982,1.1797,0.7260
983,1.1797,0.7140
984,1.1796,0.7131
985,1.1795,0.7187
986,1.1795,0.7092
987,1.1794,0.7128
988,1.1794,0.7182
989,1.1793,0.7157
990,1.1792,0.7147
991,1.1792,0.7250
992,1.1791,0.7150
993,1.1791,0.7123
994,1.1790,0.7178
995,1.1789,0.7142
996,1.1789,0.7245
997,1.1788,0.7161
998,1.1788,0.7181
999,1.1787,0.7251
1000,1.1787,0.7134
1001,1.1786,0.7141
1002,1.1786,0.7151
1003,1.1785,0.7210
1004,1.1784,0.7187
1005,1.1784,0.7152
1006,1.1783,0.7296
1007,1.1783,0.7166
1008,1.1782,0.7186
1009,1.1782,0.7160
1010,1.1781,0.7132
1011,1.1781,0.7120
1012,1.1780,0.7093
1013,1.1779,0.7142
1014,1.1779,0.7205
1015,1.1778,0.7199
1016,1.1778,0.7126
1017,1.1777,0.7146
1018,1.1776,0.7124
1019,1.1776,0.7119
1020,1.1775,0.7154
1021,1.1775,0.7109
1022,1.1774,0.7161
1023,1.1774,0.7150
1024,1.1773,0.7138
1025,1.1772,0.7068
1026,1.1772,0.7094
1027,1.1771,0.7225
1028,1.1771,0.7126
1029,1.1770,0.7147
1030,1.1770,0.7273
1031,1.1769,0.7159
1032,1.1769,0.7142
1033,1.1768,0.7148
1034,1.1767,0.7119
1035,1.1767,0.7162
